SBIN | 2016-03 | interest_risk | ICR=0.14 < 1.5
SBIN | 2017-03 | interest_risk | ICR=0.03 < 1.5
SBIN | 2018-03 | interest_risk | ICR=-0.06 < 1.5
SBIN | 2019-03 | interest_risk | ICR=0.06 < 1.5
SBIN | 2020-03 | interest_risk | ICR=0.21 < 1.5
SBIN | 2021-03 | interest_risk | ICR=0.23 < 1.5
SBIN | 2022-03 | interest_risk | ICR=0.34 < 1.5
SBIN | 2023-03 | interest_risk | ICR=0.42 < 1.5
SBIN | 2024-03 | interest_risk | ICR=0.37 < 1.5
SHRIRAMFIN | 2013-03 | interest_risk | ICR=0.71 < 1.5
SHRIRAMFIN | 2014-03 | interest_risk | ICR=0.47 < 1.5
SHRIRAMFIN | 2015-03 | interest_risk | ICR=0.36 < 1.5
SHRIRAMFIN | 2016-03 | interest_risk | ICR=0.36 < 1.5
SHRIRAMFIN | 2017-03 | interest_risk | ICR=0.38 < 1.5
SHRIRAMFIN | 2018-03 | interest_risk | ICR=0.61 < 1.5
SHRIRAMFIN | 2019-03 | interest_risk | ICR=0.51 < 1.5
SHRIRAMFIN | 2020-03 | interest_risk | ICR=0.43 < 1.5
SHRIRAMFIN | 2021-03 | interest_risk | ICR=0.38 < 1.5
SHRIRAMFIN | 2022-03 | interest_risk | ICR=0.38 < 1.5
SHRIRAMFIN | 2023-03 | interest_risk | ICR=0.68 < 1.5
SHRIRAMFIN | 2024-03 | interest_risk | ICR=0.68 < 1.5
SUNPHARMA | 2024-03 | opm_mismatch | computed opm=26.84 vs source opm=28.0
TATAMOTORS | 2019-03 | interest_risk | ICR=-0.35 < 1.5
TATASTEEL | 2013-03 | interest_risk | ICR=1.36 < 1.5
TRENT | 2021-03 | interest_risk | ICR=1.2 < 1.5
INDIGO | 2013-03 | opm_mismatch | computed opm=90.71 vs source opm=855.0
INDIGO | 2014-03 | opm_mismatch | computed opm=96.11 vs source opm=433.0
INDIGO | 2015-03 | opm_mismatch | computed opm=86.33 vs source opm=1904.0
INDIGO | 2016-03 | opm_mismatch | computed opm=80.4 vs source opm=3164.0
INDIGO | 2017-03 | opm_mismatch | computed opm=88.06 vs source opm=2219.0
INDIGO | 2018-03 | opm_mismatch | computed opm=86.84 vs source opm=3030.0
INDIGO | 2019-03 | opm_mismatch | computed opm=100.53 vs source opm=-151.0
INDIGO | 2020-03 | opm_mismatch | computed opm=88.62 vs source opm=4069.0
INDIGO | 2021-03 | opm_mismatch | computed opm=99.98 vs source opm=2.0
INDIGO | 2022-03 | opm_mismatch | computed opm=97.85 vs source opm=558.0
INDIGO | 2023-03 | opm_mismatch | computed opm=88.02 vs source opm=6521.0
INDIGO | 2024-03 | opm_mismatch | computed opm=76.3 vs source opm=16331.0
ADANIENSOL | 2017-03 | cagr_flag | revenue_cagr_3yr = ZERO_BASE
ADANIENSOL | 2017-03 | cagr_flag | pat_cagr_3yr = ZERO_BASE
ADANIENSOL | 2018-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
ADANIGREEN | 2020-03 | cagr_flag | pat_cagr_3yr = BOTH_NEGATIVE
ADANIGREEN | 2021-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
ADANIGREEN | 2022-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
ADANIGREEN | 2023-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
ADANIPOWER | 2016-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
ADANIPOWER | 2017-03 | cagr_flag | pat_cagr_3yr = BOTH_NEGATIVE
ADANIPOWER | 2018-03 | cagr_flag | pat_cagr_3yr = BOTH_NEGATIVE
ADANIPOWER | 2019-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
ADANIPOWER | 2020-03 | cagr_flag | pat_cagr_3yr = BOTH_NEGATIVE
ADANIPOWER | 2021-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
ADANIPOWER | 2022-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
ADANIPOWER | 2023-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
BANKBARODA | 2016-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
BANKBARODA | 2018-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
BANKBARODA | 2019-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
BANKBARODA | 2021-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
BHARTIARTL | 2020-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
BHARTIARTL | 2021-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
BHARTIARTL | 2023-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
BHARTIARTL | 2024-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
BHEL | 2016-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
BHEL | 2019-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
BHEL | 2020-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
BHEL | 2021-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
BHEL | 2023-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
BHEL | 2024-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
CANBK | 2016-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
CANBK | 2018-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
CANBK | 2019-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
CANBK | 2020-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
CANBK | 2021-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
CANBK | 2023-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
DLF | 2020-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
DLF | 2023-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
GODREJCP | 2024-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
HINDALCO | 2016-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
HINDALCO | 2019-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
IOC | 2020-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
IOC | 2023-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
JINDALSTEL | 2016-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
JINDALSTEL | 2017-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
JINDALSTEL | 2018-03 | cagr_flag | pat_cagr_3yr = BOTH_NEGATIVE
JINDALSTEL | 2019-03 | cagr_flag | pat_cagr_3yr = BOTH_NEGATIVE
JINDALSTEL | 2020-03 | cagr_flag | pat_cagr_3yr = BOTH_NEGATIVE
JINDALSTEL | 2021-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
JINDALSTEL | 2022-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
JINDALSTEL | 2023-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
JSWSTEEL | 2016-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
JSWSTEEL | 2019-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
M&M | 2020-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
M&M | 2023-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
NAUKRI | 2017-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
NAUKRI | 2018-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
NAUKRI | 2020-03 | cagr_flag | pat_cagr_3yr = BOTH_NEGATIVE
NAUKRI | 2023-03 | cagr_flag | pat_cagr_3yr = BOTH_NEGATIVE
PNB | 2016-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
PNB | 2018-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
PNB | 2019-03 | cagr_flag | pat_cagr_3yr = BOTH_NEGATIVE
PNB | 2021-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
PNB | 2022-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
SBIN | 2017-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
SBIN | 2018-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
SBIN | 2020-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
SBIN | 2021-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
TATACONSUM | 2016-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
TATACONSUM | 2019-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
TATAMOTORS | 2019-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
TATAMOTORS | 2020-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
TATAMOTORS | 2021-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
TATAMOTORS | 2022-03 | cagr_flag | pat_cagr_3yr = BOTH_NEGATIVE
TATAMOTORS | 2023-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
TATAMOTORS | 2024-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
TATASTEEL | 2016-03 | cagr_flag | pat_cagr_3yr = BOTH_NEGATIVE
TATASTEEL | 2017-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
TATASTEEL | 2018-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
TATASTEEL | 2019-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
TATASTEEL | 2020-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
TATASTEEL | 2024-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
TRENT | 2016-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
TRENT | 2017-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
TRENT | 2021-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
TRENT | 2024-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
INDIGO | 2020-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
INDIGO | 2021-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
INDIGO | 2022-03 | cagr_flag | pat_cagr_3yr = DECLINE_TO_LOSS
INDIGO | 2023-03 | cagr_flag | pat_cagr_3yr = BOTH_NEGATIVE
INDIGO | 2024-03 | cagr_flag | pat_cagr_3yr = TURNAROUND
ADANIENSOL | 2019-03 | cagr_flag | revenue_cagr_5yr = ZERO_BASE
ADANIENSOL | 2019-03 | cagr_flag | pat_cagr_5yr = ZERO_BASE
ADANIENSOL | 2020-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
ADANIGREEN | 2022-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
ADANIGREEN | 2023-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
ADANIGREEN | 2024-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
ADANIPOWER | 2018-03 | cagr_flag | pat_cagr_5yr = BOTH_NEGATIVE
ADANIPOWER | 2019-03 | cagr_flag | pat_cagr_5yr = BOTH_NEGATIVE
ADANIPOWER | 2020-03 | cagr_flag | pat_cagr_5yr = BOTH_NEGATIVE
ADANIPOWER | 2022-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
ADANIPOWER | 2023-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
ADANIPOWER | 2024-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
BANKBARODA | 2018-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
BANKBARODA | 2021-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
BANKBARODA | 2023-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
BHARTIARTL | 2020-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
BHARTIARTL | 2021-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
BHEL | 2020-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
BHEL | 2021-03 | cagr_flag | pat_cagr_5yr = BOTH_NEGATIVE
CANBK | 2018-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
CANBK | 2020-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
CANBK | 2021-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
CANBK | 2023-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
DLF | 2020-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
GODREJCP | 2024-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
HINDALCO | 2021-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
IOC | 2020-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
JINDALSTEL | 2018-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
JINDALSTEL | 2019-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
JINDALSTEL | 2020-03 | cagr_flag | pat_cagr_5yr = BOTH_NEGATIVE
JINDALSTEL | 2021-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
JINDALSTEL | 2022-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
JINDALSTEL | 2023-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
JINDALSTEL | 2024-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
JSWSTEEL | 2021-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
M&M | 2020-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
NAUKRI | 2020-03 | cagr_flag | pat_cagr_5yr = BOTH_NEGATIVE
NAUKRI | 2022-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
NAUKRI | 2023-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
PNB | 2018-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
PNB | 2019-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
PNB | 2021-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
PNB | 2023-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
PNB | 2024-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
SBIN | 2018-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
SBIN | 2022-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
SBIN | 2023-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
TATACONSUM | 2021-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
TATAMOTORS | 2019-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
TATAMOTORS | 2020-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
TATAMOTORS | 2021-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
TATAMOTORS | 2022-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
TATAMOTORS | 2024-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
TATASTEEL | 2018-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
TATASTEEL | 2020-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
TATASTEEL | 2021-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
TATASTEEL | 2022-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
TATASTEEL | 2024-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
TRENT | 2018-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
TRENT | 2019-03 | cagr_flag | pat_cagr_5yr = TURNAROUND
TRENT | 2021-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
INDIGO | 2020-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
INDIGO | 2021-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
INDIGO | 2022-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
INDIGO | 2023-03 | cagr_flag | pat_cagr_5yr = DECLINE_TO_LOSS
ADANIENSOL | 2024-03 | cagr_flag | revenue_cagr_10yr = ZERO_BASE
ADANIENSOL | 2024-03 | cagr_flag | pat_cagr_10yr = ZERO_BASE
ADANIPOWER | 2023-03 | cagr_flag | pat_cagr_10yr = TURNAROUND
ADANIPOWER | 2024-03 | cagr_flag | pat_cagr_10yr = TURNAROUND
GODREJCP | 2024-03 | cagr_flag | pat_cagr_10yr = DECLINE_TO_LOSS
NAUKRI | 2023-03 | cagr_flag | pat_cagr_10yr = DECLINE_TO_LOSS
TATASTEEL | 2023-03 | cagr_flag | pat_cagr_10yr = TURNAROUND
TATASTEEL | 2024-03 | cagr_flag | pat_cagr_10yr = DECLINE_TO_LOSS
TRENT | 2023-03 | cagr_flag | pat_cagr_10yr = TURNAROUND
TRENT | 2024-03 | cagr_flag | pat_cagr_10yr = TURNAROUND
INDIGO | 2023-03 | cagr_flag | pat_cagr_10yr = DECLINE_TO_LOSS
ADANIPOWER | 2017-03 | implausible_roe | return_on_equity_pct=-205.8 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
ADANIPOWER | 2018-03 | implausible_roe | return_on_equity_pct=-236.6 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
BEL | 2013-03 | implausible_roe | return_on_equity_pct=15183.3 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
BEL | 2014-03 | implausible_roe | return_on_equity_pct=13600.0 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
BEL | 2015-03 | implausible_roe | return_on_equity_pct=17100.0 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
BEL | 2016-03 | implausible_roe | return_on_equity_pct=11141.7 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
BEL | 2017-03 | implausible_roe | return_on_equity_pct=10153.3 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
BEL | 2018-03 | implausible_roe | return_on_equity_pct=4616.1 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
BEL | 2019-03 | implausible_roe | return_on_equity_pct=3851.0 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
BEL | 2020-03 | implausible_roe | return_on_equity_pct=3318.2 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
BEL | 2021-03 | implausible_roe | return_on_equity_pct=3559.3 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
BEL | 2022-03 | implausible_roe | return_on_equity_pct=3478.3 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
BEL | 2023-03 | implausible_roe | return_on_equity_pct=3981.3 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
BEL | 2024-03 | implausible_roe | return_on_equity_pct=4744.0 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
HAL | 2016-03 | implausible_roe | return_on_equity_pct=1665.0 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
HAL | 2017-03 | implausible_roe | return_on_equity_pct=1966.9 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
HAL | 2018-03 | implausible_roe | return_on_equity_pct=1528.5 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
HAL | 2019-03 | implausible_roe | return_on_equity_pct=1763.9 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
HAL | 2020-03 | implausible_roe | return_on_equity_pct=2059.4 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
HAL | 2021-03 | implausible_roe | return_on_equity_pct=2249.3 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
HAL | 2022-03 | implausible_roe | return_on_equity_pct=3324.2 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
HAL | 2023-03 | implausible_roe | return_on_equity_pct=3283.1 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
HAL | 2024-03 | implausible_roe | return_on_equity_pct=3816.6 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
LICI | 2019-03 | implausible_roe | return_on_equity_pct=324.3 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
LICI | 2020-03 | implausible_roe | return_on_equity_pct=270.5 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
LT | 2013-03 | implausible_roe | return_on_equity_pct=395.1 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
LT | 2014-03 | implausible_roe | return_on_equity_pct=303.4 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
LT | 2015-03 | implausible_roe | return_on_equity_pct=245.1 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
LT | 2016-03 | implausible_roe | return_on_equity_pct=216.1 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
LT | 2017-03 | implausible_roe | return_on_equity_pct=206.3 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
LT | 2018-03 | implausible_roe | return_on_equity_pct=207.4 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
LT | 2019-03 | implausible_roe | return_on_equity_pct=208.8 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
LT | 2020-03 | implausible_roe | return_on_equity_pct=201.6 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
PNB | 2013-03 | implausible_roe | return_on_equity_pct=812.3 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
PNB | 2014-03 | implausible_roe | return_on_equity_pct=393.4 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
PNB | 2015-03 | implausible_roe | return_on_equity_pct=223.2 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
INDIGO | 2013-03 | implausible_roe | return_on_equity_pct=17886.4 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
INDIGO | 2014-03 | implausible_roe | return_on_equity_pct=10772.7 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
INDIGO | 2015-03 | implausible_roe | return_on_equity_pct=4939.4 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
INDIGO | 2016-03 | implausible_roe | return_on_equity_pct=1534.8 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
INDIGO | 2017-03 | implausible_roe | return_on_equity_pct=1692.9 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
INDIGO | 2018-03 | implausible_roe | return_on_equity_pct=2242.0 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
INDIGO | 2021-03 | implausible_roe | return_on_equity_pct=-1094.1 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
INDIGO | 2024-03 | implausible_roe | return_on_equity_pct=892.6 is outside a plausible range, likely a very small equity_capital + reserves base in the source data (data source issue)
BEL | 2013-03 | implausible_roce | roce=1776.7 is outside a plausible range (data source issue)
BEL | 2014-03 | implausible_roce | roce=2767.9 is outside a plausible range (data source issue)
BEL | 2015-03 | implausible_roce | roce=3069.7 is outside a plausible range (data source issue)
BEL | 2016-03 | implausible_roce | roce=3245.9 is outside a plausible range (data source issue)
BEL | 2017-03 | implausible_roce | roce=3590.9 is outside a plausible range (data source issue)
BEL | 2018-03 | implausible_roce | roce=2236.7 is outside a plausible range (data source issue)
BEL | 2019-03 | implausible_roce | roce=2678.1 is outside a plausible range (data source issue)
BEL | 2020-03 | implausible_roce | roce=2411.1 is outside a plausible range (data source issue)
BEL | 2021-03 | implausible_roce | roce=2617.6 is outside a plausible range (data source issue)
BEL | 2022-03 | implausible_roce | roce=2317.3 is outside a plausible range (data source issue)
BEL | 2023-03 | implausible_roce | roce=3211.4 is outside a plausible range (data source issue)
BEL | 2024-03 | implausible_roce | roce=3628.3 is outside a plausible range (data source issue)
COALINDIA | 2017-03 | implausible_roce | roce=228.1 is outside a plausible range (data source issue)
COALINDIA | 2018-03 | implausible_roce | roce=335.7 is outside a plausible range (data source issue)
COALINDIA | 2019-03 | implausible_roce | roce=248.1 is outside a plausible range (data source issue)
HAL | 2016-03 | implausible_roce | roce=1170.3 is outside a plausible range (data source issue)
HAL | 2017-03 | implausible_roce | roce=1892.6 is outside a plausible range (data source issue)
HAL | 2018-03 | implausible_roce | roce=1889.5 is outside a plausible range (data source issue)
HAL | 2019-03 | implausible_roce | roce=2514.2 is outside a plausible range (data source issue)
HAL | 2020-03 | implausible_roce | roce=2772.9 is outside a plausible range (data source issue)
HAL | 2021-03 | implausible_roce | roce=2789.3 is outside a plausible range (data source issue)
HAL | 2022-03 | implausible_roce | roce=2612.1 is outside a plausible range (data source issue)
HAL | 2023-03 | implausible_roce | roce=2180.8 is outside a plausible range (data source issue)
HAL | 2024-03 | implausible_roce | roce=2591.0 is outside a plausible range (data source issue)
HDFCLIFE | 2013-03 | implausible_roce | roce=1009.7 is outside a plausible range (data source issue)
HDFCLIFE | 2014-03 | implausible_roce | roce=856.8 is outside a plausible range (data source issue)
HDFCLIFE | 2015-03 | implausible_roce | roce=1034.9 is outside a plausible range (data source issue)
HDFCLIFE | 2016-03 | implausible_roce | roce=552.4 is outside a plausible range (data source issue)
HDFCLIFE | 2017-03 | implausible_roce | roce=774.5 is outside a plausible range (data source issue)
HDFCLIFE | 2018-03 | implausible_roce | roce=661.9 is outside a plausible range (data source issue)
HDFCLIFE | 2019-03 | implausible_roce | roce=666.3 is outside a plausible range (data source issue)
HDFCLIFE | 2020-03 | implausible_roce | roce=414.2 is outside a plausible range (data source issue)
HDFCLIFE | 2021-03 | implausible_roce | roce=760.2 is outside a plausible range (data source issue)
HDFCLIFE | 2022-03 | implausible_roce | roce=408.9 is outside a plausible range (data source issue)
HDFCLIFE | 2023-03 | implausible_roce | roce=502.4 is outside a plausible range (data source issue)
HDFCLIFE | 2024-03 | implausible_roce | roce=646.0 is outside a plausible range (data source issue)
HEROMOTOCO | 2014-03 | implausible_roce | roce=349.0 is outside a plausible range (data source issue)
HEROMOTOCO | 2015-03 | implausible_roce | roce=353.6 is outside a plausible range (data source issue)
HEROMOTOCO | 2016-03 | implausible_roce | roce=260.2 is outside a plausible range (data source issue)
HEROMOTOCO | 2017-03 | implausible_roce | roce=222.4 is outside a plausible range (data source issue)
HEROMOTOCO | 2018-03 | implausible_roce | roce=217.6 is outside a plausible range (data source issue)
HEROMOTOCO | 2019-03 | implausible_roce | roce=210.9 is outside a plausible range (data source issue)
HINDUNILVR | 2013-03 | implausible_roce | roce=779.7 is outside a plausible range (data source issue)
HINDUNILVR | 2014-03 | implausible_roce | roce=674.8 is outside a plausible range (data source issue)
HINDUNILVR | 2015-03 | implausible_roce | roce=644.7 is outside a plausible range (data source issue)
HINDUNILVR | 2016-03 | implausible_roce | roce=384.0 is outside a plausible range (data source issue)
HINDUNILVR | 2017-03 | implausible_roce | roce=376.0 is outside a plausible range (data source issue)
HINDUNILVR | 2018-03 | implausible_roce | roce=378.1 is outside a plausible range (data source issue)
HINDUNILVR | 2019-03 | implausible_roce | roce=374.9 is outside a plausible range (data source issue)
HINDUNILVR | 2020-03 | implausible_roce | roce=351.4 is outside a plausible range (data source issue)
ICICIGI | 2013-03 | implausible_roce | roce=221.5 is outside a plausible range (data source issue)
ICICIPRULI | 2013-03 | implausible_roce | roce=485.7 is outside a plausible range (data source issue)
ICICIPRULI | 2014-03 | implausible_roce | roce=464.0 is outside a plausible range (data source issue)
ICICIPRULI | 2015-03 | implausible_roce | roce=622.2 is outside a plausible range (data source issue)
ICICIPRULI | 2016-03 | implausible_roce | roce=299.2 is outside a plausible range (data source issue)
ICICIPRULI | 2017-03 | implausible_roce | roce=561.2 is outside a plausible range (data source issue)
